,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,sqft_above,sqft_basement,yr_built,zipcode,lat,long,year,month,price_per_sqft,bedroom_category
9845,431000.0,3,2.25,2360,14950,1.0,2360,0,1978,98042,47.3856,-122.158,2014,8,182.6271186440678,medium
9846,304000.0,2,2.25,1320,1034,3.0,1320,0,1996,98133,47.7039,-122.344,2014,10,230.3030303030303,small
9847,650000.0,5,2.0,1910,4667,1.0,1010,900,1908,98112,47.6236,-122.306,2014,10,340.31413612565444,large
9848,450000.0,2,2.0,1610,6160,2.0,1610,0,1977,98052,47.6644,-122.13,2015,4,279.5031055900621,small
9849,269000.0,4,1.0,1610,8401,1.0,1610,0,1958,98056,47.5104,-122.165,2014,8,167.08074534161491,medium
9850,875000.0,3,1.0,1160,10732,1.0,1160,0,1953,98004,47.6391,-122.205,2014,12,754.3103448275862,medium
9851,890000.0,4,2.25,2870,8393,1.0,1480,1390,1977,98040,47.5787,-122.245,2015,4,310.10452961672473,medium
9852,565000.0,4,2.5,2280,9725,2.0,2280,0,1986,98072,47.7568,-122.141,2014,10,247.80701754385964,medium
9853,448175.0,2,2.0,1370,1339,2.0,1150,220,2006,98122,47.6021,-122.295,2015,3,327.1350364963504,small
9854,235000.0,0,0.0,1470,4800,2.0,1470,0,1996,98065,47.5265,-121.828,2014,12,159.8639455782313,
9855,680000.0,5,3.0,2970,6500,2.0,2970,0,2000,98075,47.5973,-122.018,2014,9,228.95622895622895,large
9856,629000.0,3,1.75,1460,12367,2.0,1120,340,1970,98023,47.3311,-122.375,2015,2,430.82191780821915,medium
9857,494000.0,3,3.5,1570,1486,2.5,1330,240,2000,98199,47.652,-122.384,2015,4,314.6496815286624,medium
9858,1100000.0,4,3.0,2880,5500,2.0,1920,960,1926,98102,47.6448,-122.317,2015,1,381.94444444444446,medium
9859,450000.0,5,2.5,1900,9460,1.0,1190,710,1969,98034,47.7096,-122.202,2015,1,236.8421052631579,large
9860,330000.0,3,1.75,2020,11050,1.0,1320,700,1969,98059,47.4706,-122.119,2014,10,163.36633663366337,medium
9861,960000.0,4,2.5,3110,11397,2.0,3110,0,1984,98006,47.5623,-122.106,2014,8,308.68167202572346,medium
9862,360000.0,4,2.5,2390,7056,2.0,2390,0,1990,98001,47.3385,-122.264,2014,12,150.6276150627615,medium
9863,378000.0,3,2.5,2150,11672,2.0,2150,0,2004,98038,47.3515,-122.006,2014,8,175.8139534883721,medium
9864,499950.0,3,1.75,1340,6250,1.0,1090,250,1941,98136,47.5427,-122.386,2014,9,373.0970149253731,medium
9865,450000.0,3,2.5,1990,12866,2.0,1990,0,1986,98072,47.7477,-122.17,2014,7,226.13065326633165,medium
9866,523500.0,2,2.0,1600,5969,1.0,800,800,1950,98116,47.5691,-122.394,2014,8,327.1875,small
9867,600000.0,3,2.5,2680,43995,2.0,2680,0,1986,98077,47.7655,-122.086,2014,12,223.88059701492537,medium
9868,290000.0,3,2.5,2080,4828,2.0,2080,0,2002,98042,47.3737,-122.132,2014,6,139.42307692307693,medium
9869,176000.0,3,3.25,1340,5434,2.0,1340,0,1986,98038,47.3779,-122.045,2015,2,131.34328358208955,medium
9870,885000.0,3,2.0,2590,3750,1.5,1790,800,1904,98109,47.635,-122.353,2014,9,341.6988416988417,medium
9871,483000.0,2,1.75,1240,3000,1.5,1240,0,1906,98105,47.6689,-122.326,2014,6,389.51612903225805,small
9872,240000.0,3,1.0,1310,7125,1.0,1310,0,1978,98042,47.3739,-122.148,2015,5,183.206106870229,medium
9873,720000.0,4,2.25,2530,5200,1.0,1530,1000,1957,98117,47.6985,-122.382,2014,9,284.5849802371541,medium
9874,311000.0,4,2.5,1780,5822,2.0,1780,0,2001,98058,47.4455,-122.169,2014,11,174.7191011235955,medium
9875,332500.0,3,2.0,1600,7995,1.0,1600,0,1950,98118,47.5177,-122.257,2015,1,207.8125,medium
9876,164950.0,3,1.75,1570,15330,1.0,1080,490,1956,98166,47.4608,-122.34,2014,6,105.06369426751593,medium
9877,371000.0,3,1.75,1570,15330,1.0,1080,490,1956,98166,47.4608,-122.34,2015,3,236.30573248407643,medium
9878,264500.0,3,1.75,1650,16200,1.0,1650,0,1976,98031,47.3926,-122.168,2015,1,160.3030303030303,medium
9879,1738000.0,4,2.25,2920,6513,2.0,2260,660,1937,98112,47.638,-122.29,2014,7,595.2054794520548,medium
9880,503000.0,2,1.0,870,4280,1.0,870,0,1921,98105,47.6697,-122.29,2015,3,578.1609195402299,small
9881,738000.0,4,2.5,2830,5010,2.0,2170,660,2000,98115,47.6952,-122.327,2014,10,260.7773851590106,medium
9882,393000.0,2,1.0,980,3350,1.0,980,0,1925,98103,47.6858,-122.352,2014,9,401.0204081632653,small
9883,280000.0,2,1.0,990,45528,1.0,990,0,1992,98070,47.5013,-122.463,2015,4,282.82828282828285,small
9884,260000.0,4,2.5,2360,9647,1.0,1530,830,1964,98003,47.3367,-122.332,2015,3,110.16949152542372,medium
9885,505000.0,2,1.0,1000,4640,1.0,1000,0,1915,98116,47.5659,-122.389,2015,4,505.0,small
9886,241000.0,3,1.5,1660,8000,1.0,1120,540,1976,98030,47.353,-122.172,2015,1,145.18072289156626,medium
9887,530000.0,3,1.75,1520,9605,1.0,1520,0,1975,98052,47.667,-122.142,2015,3,348.6842105263158,medium
9888,713000.0,1,1.0,1180,4000,1.5,840,340,1910,98118,47.5561,-122.266,2014,8,604.2372881355932,small
9889,487000.0,3,1.75,1770,10125,2.0,1770,0,1944,98133,47.7289,-122.353,2014,7,275.1412429378531,medium
9890,128000.0,2,1.0,980,5393,1.0,980,0,1969,98042,47.3674,-122.081,2014,11,130.6122448979592,small
9891,210500.0,3,1.0,1840,10178,1.0,1040,800,1960,98198,47.3979,-122.317,2014,11,114.40217391304348,medium
9892,420000.0,3,2.5,1810,7210,1.0,1210,600,1968,98059,47.5067,-122.163,2015,1,232.04419889502762,medium
9893,679000.0,3,2.5,1780,4320,2.0,1780,0,1930,98115,47.6809,-122.293,2014,10,381.46067415730334,medium
9894,784950.0,4,2.75,2840,4227,3.0,2840,0,2014,98052,47.7097,-122.107,2014,12,276.39084507042253,medium
9895,352000.0,4,2.5,2650,6366,2.0,2650,0,1998,98092,47.3325,-122.171,2014,11,132.83018867924528,medium
9896,386000.0,3,1.5,1270,1318,2.0,1080,190,2004,98199,47.6526,-122.384,2014,6,303.93700787401576,medium
9897,335000.0,3,1.75,1260,17000,1.0,1260,0,1994,98146,47.5114,-122.361,2015,4,265.87301587301585,medium
9898,472500.0,3,2.0,1750,15500,1.0,1490,260,1982,98075,47.5887,-122.065,2014,6,270.0,medium
9899,599950.0,5,2.25,2680,13292,1.0,1340,1340,1976,98028,47.7422,-122.257,2014,11,223.86194029850745,large
9900,963990.0,4,3.25,3830,6765,2.0,3830,0,2014,98053,47.685,-122.016,2014,7,251.69451697127937,medium
9901,735000.0,3,2.0,1610,3600,2.0,1610,0,1925,98144,47.5969,-122.293,2014,9,456.5217391304348,medium
9902,858450.0,3,4.25,3840,9751,2.0,3840,0,1998,98074,47.6347,-122.064,2015,3,223.5546875,medium
9903,665000.0,5,2.75,2670,4000,2.0,1800,870,1914,98105,47.6711,-122.315,2015,5,249.06367041198502,large
9904,290000.0,3,2.5,2000,7414,2.0,2000,0,1993,98038,47.3508,-122.057,2014,7,145.0,medium
9905,250000.0,2,1.0,860,4320,1.0,860,0,1925,98108,47.5263,-122.325,2015,4,290.69767441860466,small
9906,192500.0,3,1.75,1420,7205,1.0,1420,0,1986,98030,47.3555,-122.175,2014,10,135.56338028169014,medium
9907,350000.0,4,2.0,2060,13400,1.0,2060,0,1957,98166,47.4404,-122.34,2014,8,169.90291262135923,medium
9908,518000.0,4,2.5,2790,9910,2.0,2790,0,2003,98059,47.4891,-122.141,2015,3,185.663082437276,medium
9909,563000.0,4,1.0,1410,3376,1.5,1410,0,1911,98107,47.6606,-122.365,2014,7,399.290780141844,medium
9910,375000.0,4,3.0,2420,9566,2.0,2420,0,2003,98188,47.4693,-122.266,2014,10,154.95867768595042,medium
9911,400000.0,3,2.5,1460,1319,3.0,1460,0,2002,98103,47.698,-122.349,2015,2,273.972602739726,medium
9912,240000.0,5,1.75,2460,16000,1.0,1230,1230,1957,98023,47.3305,-122.351,2014,10,97.5609756097561,large
9913,317500.0,2,1.0,1000,5120,1.0,1000,0,1902,98122,47.6088,-122.307,2014,9,317.5,small
9914,1315000.0,5,4.0,4420,36342,2.0,2740,1680,1982,98007,47.6468,-122.151,2015,2,297.5113122171946,large
9915,234000.0,3,1.0,1240,239144,1.0,1240,0,1921,98038,47.4303,-122.046,2014,11,188.70967741935485,medium
9916,645000.0,3,2.5,1740,13750,2.0,1740,0,1975,98008,47.6264,-122.092,2014,5,370.6896551724138,medium
9917,649000.0,2,1.0,1280,4840,1.0,1200,80,1908,98115,47.6762,-122.299,2015,3,507.03125,small
9918,605000.0,4,2.5,2520,3980,2.0,2520,0,2004,98027,47.5399,-122.07,2015,4,240.0793650793651,medium
9919,337900.0,3,3.5,1500,1471,3.0,1500,0,1999,98177,47.7034,-122.362,2014,8,225.26666666666668,medium
9920,535000.0,3,2.75,2490,3600,2.0,2290,200,1906,98122,47.6098,-122.292,2015,2,214.859437751004,medium
9921,325000.0,4,1.0,1530,5684,1.0,1130,400,1957,98108,47.5507,-122.298,2014,9,212.41830065359477,medium
9922,429950.0,4,2.25,1740,10875,1.0,1740,0,1967,98059,47.5132,-122.157,2014,12,247.0977011494253,medium
9923,775000.0,3,2.5,3550,32807,2.0,3550,0,1989,98077,47.7292,-122.082,2015,4,218.30985915492957,medium
9924,650000.0,2,1.0,1280,6000,1.0,1280,0,1965,98112,47.6339,-122.282,2014,7,507.8125,small
9925,1200000.0,4,2.25,2320,13114,2.0,2320,0,1967,98040,47.5762,-122.239,2015,5,517.2413793103449,medium
9926,275000.0,2,1.0,1140,10404,1.0,1140,0,1935,98155,47.7497,-122.286,2014,9,241.2280701754386,small
9927,575000.0,4,3.5,3930,16970,2.0,3930,0,1997,98019,47.7412,-121.966,2014,7,146.31043256997455,medium
9928,540000.0,3,2.5,2370,16455,1.0,1640,730,1959,98155,47.7634,-122.277,2014,8,227.84810126582278,medium
9929,640000.0,3,1.75,2340,4206,1.0,1170,1170,1917,98144,47.5759,-122.288,2014,6,273.5042735042735,medium
9930,275000.0,3,1.5,1240,9125,1.0,1240,0,1967,98058,47.4469,-122.155,2014,9,221.7741935483871,medium
9931,672800.0,4,2.5,2740,10533,2.0,2740,0,1997,98074,47.6095,-122.006,2014,7,245.54744525547446,medium
9932,495000.0,4,2.25,1940,9144,1.0,1430,510,1956,98007,47.5942,-122.135,2014,5,255.15463917525773,medium
9933,820000.0,3,2.5,2950,35108,1.5,2950,0,1995,98077,47.7316,-122.035,2014,9,277.96610169491527,medium
9934,475000.0,4,2.75,1980,11443,1.0,1980,0,1952,98155,47.7707,-122.273,2014,6,239.8989898989899,medium
9935,1275000.0,4,2.0,2850,7861,1.0,1450,1400,1970,98117,47.6995,-122.397,2014,5,447.36842105263156,medium
9936,380000.0,3,1.0,1160,9375,1.0,1160,0,1967,98077,47.7419,-122.073,2015,4,327.58620689655174,medium
9937,397500.0,3,2.0,2130,8225,1.0,2130,0,1987,98058,47.4396,-122.162,2014,8,186.61971830985917,medium
9938,352000.0,5,2.5,2420,8560,1.0,1620,800,1978,98118,47.532,-122.285,2014,5,145.45454545454547,large
9939,893880.0,6,2.5,2820,8600,1.0,1430,1390,1967,98006,47.565,-122.144,2015,4,316.97872340425533,large
9940,635000.0,5,3.25,3710,34200,2.0,2510,1200,1986,98074,47.6101,-122.047,2014,9,171.15902964959568,large
9941,420000.0,3,2.25,1770,8165,2.0,1770,0,1977,98034,47.7166,-122.236,2014,5,237.28813559322035,medium
9942,503000.0,3,2.0,1260,2500,1.0,750,510,1987,98107,47.6748,-122.371,2015,3,399.2063492063492,medium
9943,689000.0,2,1.75,2330,10143,1.0,1220,1110,1953,98146,47.4899,-122.359,2014,9,295.7081545064378,small
9944,749500.0,4,2.75,2490,3840,1.5,1610,880,1922,98103,47.6551,-122.344,2014,9,301.00401606425703,medium
9945,1150000.0,6,3.75,4090,49542,2.0,3100,990,1984,98005,47.6408,-122.153,2014,10,281.17359413202934,large
9946,563500.0,4,2.5,2800,12831,2.0,2800,0,2001,98019,47.7392,-121.966,2014,6,201.25,medium
9947,480000.0,4,3.0,2440,9664,2.0,1890,550,1981,98028,47.7649,-122.253,2014,6,196.72131147540983,medium
9948,374950.0,4,3.0,2540,8800,1.0,1620,920,1977,98023,47.3204,-122.387,2015,4,147.61811023622047,medium
9949,308950.0,3,2.5,1600,6250,2.0,1600,0,1995,98038,47.3675,-122.02,2015,4,193.09375,medium
9950,445000.0,4,2.75,2680,16934,1.0,1340,1340,1958,98106,47.542,-122.364,2014,9,166.044776119403,medium
9951,237200.0,3,1.5,1220,9000,1.0,1220,0,1968,98042,47.3642,-122.109,2015,4,194.4262295081967,medium
9952,453500.0,3,1.75,1550,7270,1.5,1550,0,1953,98125,47.72,-122.317,2014,9,292.5806451612903,medium
9953,616500.0,3,2.0,2080,4549,1.0,1040,1040,1954,98115,47.6886,-122.309,2015,5,296.3942307692308,medium
9954,1250000.0,5,5.0,5000,32909,2.0,5000,0,2000,98075,47.6012,-122.022,2014,8,250.0,large
9955,396000.0,1,1.0,630,5150,1.0,630,0,1954,98117,47.6923,-122.369,2015,4,628.5714285714286,small
9956,210000.0,3,1.0,1070,8179,1.0,1070,0,1949,98146,47.5015,-122.349,2014,7,196.26168224299064,medium
9957,539000.0,2,1.75,1900,5175,1.0,1200,700,1919,98116,47.5689,-122.386,2014,10,283.6842105263158,small
9958,605000.0,3,2.5,2960,18600,2.0,2960,0,1979,98166,47.4358,-122.344,2014,8,204.3918918918919,medium
9959,437500.0,3,2.0,1490,4800,2.0,1490,0,1948,98117,47.6933,-122.361,2014,7,293.6241610738255,medium
9960,215000.0,3,1.5,1500,15000,1.0,1500,0,1952,98031,47.3926,-122.208,2014,7,143.33333333333334,medium
9961,440000.0,4,2.5,2410,4780,2.0,2410,0,2000,98065,47.5326,-121.879,2014,6,182.57261410788382,medium
9962,525000.0,3,1.0,2000,22500,1.0,1680,320,1939,98125,47.711,-122.308,2014,11,262.5,medium
9963,319900.0,3,1.5,1140,20383,1.0,840,300,1985,98045,47.4755,-121.758,2014,8,280.6140350877193,medium
9964,335000.0,3,1.0,1120,9075,1.0,1120,0,1977,98077,47.7551,-122.072,2015,1,299.10714285714283,medium
9965,485000.0,3,2.25,2900,35273,2.0,2900,0,1986,98038,47.4013,-122.03,2014,11,167.24137931034483,medium
9966,359999.0,4,2.25,3220,7700,2.0,3220,0,1976,98023,47.3188,-122.38,2014,9,111.80093167701864,medium
9967,799000.0,5,2.75,2500,19783,1.0,2500,0,1959,98005,47.5938,-122.174,2014,8,319.6,large
9968,280000.0,3,2.25,1610,10454,1.0,1610,0,1977,98148,47.4517,-122.331,2014,9,173.91304347826087,medium
9969,1050000.0,4,2.75,2250,3433,1.5,1500,750,1927,98112,47.6382,-122.307,2014,7,466.6666666666667,medium
9970,290000.0,1,2.0,1240,4800,2.0,1240,0,1910,98055,47.4778,-122.211,2014,11,233.8709677419355,small
9971,235000.0,2,2.25,1660,2748,2.0,1660,0,1995,98055,47.4333,-122.212,2014,12,141.56626506024097,small
9972,495000.0,3,1.75,2080,3000,1.0,1040,1040,1925,98103,47.6853,-122.35,2014,10,237.98076923076923,medium
9973,290000.0,3,2.25,1880,7488,2.0,1880,0,1980,98032,47.3631,-122.277,2015,2,154.25531914893617,medium
9974,230000.0,4,1.5,1050,9516,1.0,1050,0,1969,98031,47.4151,-122.181,2014,10,219.04761904761904,medium
9975,234000.0,3,1.75,1480,8475,1.0,1480,0,1968,98023,47.3126,-122.361,2015,2,158.1081081081081,medium
9976,597400.0,4,2.5,2420,4500,2.0,2420,0,2001,98053,47.6874,-122.037,2014,10,246.8595041322314,medium
9977,370000.0,4,2.5,2190,17600,1.0,1110,1080,1966,98059,47.4712,-122.112,2014,8,168.9497716894977,medium
9978,755000.0,4,2.5,2660,10452,2.0,2660,0,1993,98052,47.6972,-122.104,2014,5,283.83458646616543,medium
9979,342000.0,3,2.5,2430,5715,2.0,2430,0,1999,98030,47.3718,-122.168,2015,4,140.74074074074073,medium
9980,497000.0,2,1.0,770,3325,1.0,770,0,1918,98122,47.6102,-122.299,2014,7,645.4545454545455,small
9981,835000.0,3,1.0,3060,30166,1.0,3060,0,1959,98027,47.5656,-122.093,2015,4,272.87581699346407,medium
9982,730000.0,4,2.75,2920,4500,2.0,2920,0,1999,98006,47.5646,-122.124,2014,10,250.0,medium
9983,655000.0,3,1.0,1370,5250,1.0,1070,300,1939,98109,47.6421,-122.348,2014,10,478.1021897810219,medium
9984,205000.0,3,2.5,1870,3118,2.0,1870,0,1993,98038,47.3739,-122.056,2014,11,109.62566844919786,medium
9985,632750.0,4,2.0,1800,4800,1.5,1800,0,1918,98112,47.6388,-122.302,2015,4,351.52777777777777,medium
9986,330000.0,5,3.0,2100,7715,1.0,1250,850,2013,98168,47.4866,-122.319,2014,5,157.14285714285714,large
9987,527500.0,5,2.25,2530,8250,2.0,2530,0,1961,98007,47.6117,-122.134,2014,10,208.49802371541503,large
9988,716500.0,4,2.5,3290,6465,2.0,3290,0,2002,98075,47.5981,-121.976,2014,5,217.78115501519756,medium
9989,388500.0,4,2.5,1890,5395,2.0,1890,0,2006,98065,47.5415,-121.883,2014,12,205.55555555555554,medium
9990,530000.0,3,1.75,1680,7770,1.0,1680,0,1967,98005,47.6028,-122.167,2014,9,315.4761904761905,medium
9991,419000.0,3,2.5,2170,4517,2.0,2170,0,2002,98059,47.4819,-122.14,2015,1,193.08755760368663,medium
9992,385000.0,3,1.75,1200,7360,1.0,1200,0,1978,98052,47.6979,-122.13,2015,3,320.8333333333333,medium
9993,655000.0,4,2.5,2990,5669,2.0,2990,0,2003,98074,47.6119,-122.011,2014,5,219.06354515050168,medium
9994,1695000.0,4,2.75,3770,10900,2.0,3070,700,1924,98144,47.5849,-122.29,2014,7,449.60212201591514,medium
9995,279000.0,2,1.0,1020,47044,1.0,1020,0,1904,98042,47.4206,-122.155,2014,9,273.52941176470586,small
9996,262000.0,3,1.5,1700,9579,1.0,1100,600,1962,98023,47.3209,-122.338,2015,2,154.11764705882354,medium
9997,533000.0,4,1.0,1550,4750,1.5,1550,0,1919,98117,47.6824,-122.389,2014,8,343.8709677419355,medium
9998,640000.0,3,1.75,1680,8100,1.0,1680,0,1950,98177,47.7212,-122.364,2015,4,380.95238095238096,medium
9999,285000.0,3,2.25,1680,35127,2.0,1680,0,1987,98092,47.3025,-122.067,2014,6,169.64285714285714,medium
10000,458400.0,4,2.5,1910,10300,1.0,1910,0,1921,98177,47.7581,-122.359,2014,7,240.0,medium
10001,620000.0,5,3.25,3160,10587,1.0,2190,970,1960,98034,47.7238,-122.165,2015,3,196.20253164556962,large
10002,465000.0,3,1.5,2020,11358,1.0,1190,830,1956,98033,47.6641,-122.185,2014,5,230.1980198019802,medium
10003,690000.0,4,3.75,3210,7054,2.0,3210,0,1985,98052,47.7268,-122.103,2014,8,214.9532710280374,medium
10004,462500.0,3,2.25,2350,51400,1.0,1390,960,1977,98077,47.7417,-122.053,2014,8,196.80851063829786,medium
10005,369950.0,4,2.5,1910,10221,2.0,1910,0,1994,98038,47.381,-122.035,2014,8,193.6910994764398,medium
10006,124500.0,2,1.0,840,6480,1.0,840,0,1954,98001,47.264,-122.258,2015,3,148.21428571428572,small
10007,950000.0,4,2.25,2620,10920,1.0,2620,0,1965,98005,47.6117,-122.164,2014,8,362.59541984732823,medium
10008,418000.0,4,1.5,1220,10580,1.0,1220,0,1965,98008,47.6205,-122.116,2014,6,342.62295081967216,medium
10009,160000.0,3,1.0,1060,8000,1.0,1060,0,1927,98002,47.305,-122.218,2014,12,150.9433962264151,medium
10010,457000.0,4,2.5,2200,10800,1.0,1500,700,1964,98155,47.7711,-122.288,2015,4,207.72727272727272,medium
10011,530000.0,2,1.75,2120,7680,1.0,1130,990,1948,98126,47.5304,-122.374,2015,1,250.0,small
10012,385000.0,3,1.0,1250,7300,1.0,1250,0,1956,98008,47.6032,-122.125,2014,5,308.0,medium
10013,491000.0,3,1.75,1440,7800,1.0,1440,0,1958,98008,47.5996,-122.12,2015,3,340.97222222222223,medium
10014,521000.0,4,2.25,1890,8034,1.0,1890,0,1967,98008,47.6338,-122.117,2014,8,275.66137566137564,medium
10015,255000.0,3,1.0,1140,8528,1.0,1140,0,1967,98022,47.2098,-122.004,2015,4,223.68421052631578,medium
10016,292050.0,5,3.0,2840,7199,1.0,1710,1130,2003,98178,47.5065,-122.275,2014,5,102.83450704225352,large
10017,326000.0,6,3.0,1880,7200,1.0,1880,0,1966,98056,47.5029,-122.188,2014,5,173.40425531914894,large
10018,300000.0,2,1.0,750,5120,1.0,750,0,1941,98126,47.5312,-122.375,2014,6,400.0,small
10019,291600.0,3,1.75,1630,7480,1.0,1330,300,1979,98058,47.4514,-122.159,2015,4,178.8957055214724,medium
10020,435000.0,5,1.5,1720,12551,1.0,1720,0,1967,98027,47.5241,-122.053,2015,2,252.90697674418604,large
10021,465000.0,3,2.5,1600,1311,3.0,1600,0,2005,98117,47.6903,-122.394,2014,12,290.625,medium
10022,200000.0,3,2.25,1230,7420,1.5,1230,0,1913,98002,47.3184,-122.22,2014,6,162.60162601626016,medium
10023,238000.0,3,1.5,1610,6132,1.0,1090,520,1959,98056,47.5017,-122.174,2014,7,147.82608695652175,medium
10024,455000.0,4,2.5,1320,7000,1.0,1320,0,1956,98008,47.6007,-122.127,2014,11,344.6969696969697,medium
10025,230000.0,6,3.0,2180,7220,2.0,2180,0,1980,98003,47.3046,-122.305,2014,10,105.5045871559633,large
10026,808000.0,4,2.25,2190,4104,2.0,1410,780,1928,98112,47.6419,-122.306,2014,9,368.9497716894977,medium
10027,578500.0,3,1.0,1490,5700,1.5,1490,0,1916,98103,47.6549,-122.331,2014,12,388.255033557047,medium
10028,390000.0,3,2.0,1463,868,3.0,1463,0,2003,98115,47.6843,-122.317,2014,6,266.57552973342445,medium
10029,517500.0,3,2.5,1800,3933,2.0,1800,0,1989,98029,47.5746,-122.009,2015,5,287.5,medium
10030,755000.0,4,2.75,2880,4000,1.5,2100,780,1912,98144,47.5843,-122.293,2014,6,262.15277777777777,medium
10031,579500.0,3,1.75,1250,4120,1.0,980,270,1925,98117,47.685,-122.36,2014,10,463.6,medium
10032,649950.0,3,2.75,1670,1350,3.0,1350,320,2014,98116,47.5764,-122.408,2014,9,389.19161676646706,medium
10033,228000.0,4,1.75,2000,6120,1.0,1100,900,1965,98178,47.5035,-122.258,2014,5,114.0,medium
10034,665000.0,4,1.75,2280,3680,1.5,1470,810,1926,98115,47.6754,-122.3,2014,12,291.6666666666667,medium
10035,689000.0,4,2.5,2110,6069,2.0,2110,0,1999,98052,47.6374,-122.111,2015,3,326.54028436018956,medium
10036,560000.0,4,2.5,2520,11240,1.0,1440,1080,1977,98052,47.6748,-122.144,2014,10,222.22222222222223,medium
10037,529000.0,3,1.0,1590,6420,1.0,1590,0,1944,98136,47.5355,-122.392,2014,5,332.70440251572325,medium
10038,375000.0,5,2.5,2100,14858,1.0,2100,0,1970,98059,47.4721,-122.123,2015,1,178.57142857142858,large
10039,325000.0,4,2.75,2090,9240,1.0,2090,0,1949,98146,47.4854,-122.343,2014,9,155.5023923444976,medium
10040,583000.0,4,2.5,3390,10519,2.0,3390,0,1990,98003,47.332,-122.334,2015,1,171.976401179941,medium
10041,330000.0,2,1.0,790,9784,1.0,790,0,1932,98155,47.7634,-122.284,2015,4,417.72151898734177,small
10042,262000.0,3,2.5,1970,8727,2.0,1970,0,1995,98092,47.3263,-122.189,2015,4,132.99492385786803,medium
10043,555000.0,4,2.5,2870,6776,2.0,2870,0,2004,98065,47.539,-121.878,2015,3,193.37979094076655,medium
10044,585000.0,2,1.0,1110,6000,1.0,1010,100,1951,98118,47.5632,-122.282,2015,3,527.027027027027,small
10045,425590.0,3,2.75,1940,3088,2.0,1770,170,2008,98065,47.5185,-121.878,2015,2,219.3762886597938,medium
10046,235000.0,2,1.0,720,4840,1.0,720,0,1947,98126,47.5534,-122.375,2014,6,326.3888888888889,small
10047,362362.0,2,1.0,710,4000,1.0,710,0,1909,98118,47.5535,-122.269,2014,7,510.36901408450706,small
10048,252000.0,3,2.0,1370,7500,1.0,1370,0,1997,98038,47.3634,-122.046,2015,2,183.94160583941607,medium
10049,439000.0,4,2.5,2690,9551,2.0,2690,0,1992,98058,47.4343,-122.156,2014,12,163.19702602230484,medium
10050,465000.0,4,2.25,3360,10810,2.0,3360,0,1988,98092,47.3316,-122.203,2014,8,138.39285714285714,medium
10051,249900.0,4,2.0,1500,7854,1.5,1500,0,1983,98023,47.3127,-122.354,2014,10,166.6,medium
10052,665000.0,2,2.5,2600,5000,1.0,1300,1300,1926,98126,47.5806,-122.379,2014,7,255.76923076923077,small
10053,370000.0,3,1.75,1160,8774,1.0,1160,0,1972,98034,47.7159,-122.165,2014,10,318.9655172413793,medium
10054,620000.0,2,1.0,1430,3000,1.5,1300,130,1929,98112,47.6415,-122.303,2014,6,433.56643356643355,small
10055,375000.0,3,1.0,1870,7671,1.0,1720,150,1937,98177,47.7162,-122.36,2014,7,200.53475935828877,medium
10056,552625.0,4,2.0,2560,9390,1.0,1280,1280,1957,98133,47.7169,-122.329,2014,8,215.869140625,medium
10057,315500.0,3,1.0,1160,10500,1.0,1160,0,1966,98034,47.7267,-122.227,2014,9,271.98275862068965,medium
10058,620000.0,2,1.75,1680,8187,1.0,1680,0,1983,98027,47.5603,-122.081,2014,9,369.04761904761904,small
10059,510000.0,4,2.5,2010,9075,1.0,1310,700,1959,98006,47.553,-122.182,2014,11,253.73134328358208,medium
10060,652500.0,4,2.5,2540,38677,2.0,2540,0,1987,98053,47.6694,-122.044,2014,6,256.8897637795276,medium
10061,574000.0,4,2.5,3240,22795,2.0,3240,0,1998,98053,47.6329,-121.969,2014,11,177.1604938271605,medium
10062,430000.0,3,2.5,2670,12806,2.0,2670,0,2010,98038,47.3686,-122.059,2015,2,161.04868913857678,medium
10063,390000.0,3,2.0,1080,7236,1.0,1080,0,1947,98125,47.7143,-122.32,2014,6,361.1111111111111,medium
10064,466500.0,3,1.0,1430,3840,1.0,950,480,1945,98117,47.6847,-122.381,2014,6,326.2237762237762,medium
10065,315000.0,2,2.25,1290,2436,2.0,1290,0,1984,98052,47.6803,-122.156,2014,10,244.1860465116279,small
10066,220000.0,4,1.5,1240,9600,1.0,1240,0,1971,98023,47.3206,-122.397,2014,5,177.41935483870967,medium
10067,325000.0,3,1.75,1840,17286,1.0,1440,400,1978,98030,47.371,-122.173,2015,3,176.6304347826087,medium
10068,365000.0,3,1.0,1120,8443,1.0,1120,0,1953,98133,47.7715,-122.336,2015,4,325.89285714285717,medium
10069,356000.0,3,3.5,2100,12384,2.0,2100,0,1980,98188,47.4687,-122.263,2014,5,169.52380952380952,medium
10070,380000.0,4,1.75,2030,12518,1.0,1610,420,1950,98125,47.7278,-122.297,2014,9,187.192118226601,medium
10071,579000.0,4,2.25,2030,8764,2.0,2030,0,1983,98052,47.7214,-122.11,2014,7,285.2216748768473,medium
10072,682000.0,2,1.0,890,5000,1.0,890,0,1943,98105,47.6666,-122.279,2015,5,766.2921348314607,small
10073,499000.0,3,1.75,1750,12325,1.0,1470,280,1968,98052,47.6832,-122.118,2014,6,285.14285714285717,medium
10074,333760.0,3,1.0,1300,5880,1.0,1300,0,1968,98052,47.6937,-122.113,2015,4,256.73846153846154,medium
10075,745000.0,4,2.5,2650,18903,2.0,2650,0,1994,98075,47.5761,-121.989,2014,9,281.1320754716981,medium
